2026-01-22 07:17:41,781 : worker.worker : INFO : Current device cuda
2026-01-22 07:17:43,015 : worker.worker : INFO : ==================== Start training ====================
2026-01-22 07:17:43,268 : network.model : INFO : Saved model to logs/BipedalWalker/PPO/reshaped-rewards/model.pt
2026-01-22 07:17:44,359 : evaluate.evaluate : INFO : Evaluation results: mean = -123.09, std = 0.00, min = -123.09, max = -123.09, count = 1
2026-01-22 07:17:44,359 : evaluate.evaluate : INFO : Evaluation lengths: mean = 108.00, std = 0.00, min = 108.00, max = 108.00, count = 1
2026-01-22 07:17:44,360 : evaluate.evaluate : INFO : Covariance matrix:
[0.15811388 0.15811388 0.15811388 0.15811388]
2026-01-22 07:17:45,297 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -116.67533111572266, mean length: 73.0
2026-01-22 07:17:45,316 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -103.21226501464844, mean length: 77.0
2026-01-22 07:17:45,326 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -102.60977935791016, mean length: 79.0
2026-01-22 07:17:45,351 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -119.45938110351562, mean length: 84.0
2026-01-22 07:17:45,389 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -103.16455841064453, mean length: 93.0
2026-01-22 07:17:45,399 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -118.04607391357422, mean length: 94.0
2026-01-22 07:17:45,412 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -101.49917602539062, mean length: 96.0
2026-01-22 07:17:45,441 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -102.56352996826172, mean length: 102.0
2026-01-22 07:17:45,534 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -103.70458221435547, mean length: 125.0
2026-01-22 07:17:45,560 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -104.53741455078125, mean length: 133.0
2026-01-22 07:17:45,617 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -104.84074401855469, mean length: 66.0
