2026-01-20 10:18:32,676 : worker.worker : INFO : Current device cpu
2026-01-20 10:18:35,301 : worker.worker : INFO : ==================== Start training ====================
2026-01-20 10:18:35,431 : network.model : INFO : Saved model to logs/BipedalWalkerHardcore-PPO/model.pt
2026-01-20 10:18:37,067 : evaluate.evaluate : INFO : Evaluation results: mean = -98.68, std = 0.00, min = -98.68, max = -98.68, count = 1
2026-01-20 10:18:37,068 : evaluate.evaluate : INFO : Evaluation lengths: mean = 75.00, std = 0.00, min = 75.00, max = 75.00, count = 1
2026-01-20 10:18:37,069 : evaluate.evaluate : INFO : Covariance matrix:
[0.18973666 0.18973666 0.18973666 0.18973666]
2026-01-20 10:18:38,592 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.96999221859421, mean length: 62.0
2026-01-20 10:18:38,608 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.864271640952438, mean length: 63.0
2026-01-20 10:18:38,632 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.0908380199595795, mean length: 65.0
2026-01-20 10:18:38,661 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.347111069688155, mean length: 68.0
2026-01-20 10:18:38,699 : worker.worker : DEBUG : Episodes ended. n: 2, terminated: 2, truncated: 0, mean reward: -6.752992997644039, mean length: 71.0
2026-01-20 10:18:38,797 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.399692549854992, mean length: 82.0
2026-01-20 10:18:38,822 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.05581624377073, mean length: 84.0
2026-01-20 10:18:38,879 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.465461012715421, mean length: 90.0
2026-01-20 10:18:39,056 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.432834216483108, mean length: 111.0
2026-01-20 10:18:39,098 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -7.127953837783524, mean length: 114.0
2026-01-20 10:18:39,187 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.325924790984686, mean length: 120.0
2026-01-20 10:18:39,307 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.65589934257442, mean length: 130.0
2026-01-20 10:18:39,372 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.742220987371432, mean length: 134.0
2026-01-20 10:18:39,399 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.827096136584622, mean length: 135.0
2026-01-20 10:18:39,463 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.169298925034009, mean length: 68.0
2026-01-20 10:18:39,575 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -7.7258571747719085, mean length: 150.0
2026-01-20 10:18:39,611 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.025143909361872, mean length: 69.0
2026-01-20 10:18:39,691 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.302699416015393, mean length: 90.0
2026-01-20 10:18:39,769 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.394252372379158, mean length: 98.0
2026-01-20 10:18:39,864 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.245181981894693, mean length: 98.0
2026-01-20 10:18:40,024 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -7.807591966090504, mean length: 90.0
2026-01-20 10:18:40,059 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.720759851196494, mean length: 120.0
2026-01-20 10:18:40,180 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -8.658166560647347, mean length: 127.0
2026-01-20 10:18:40,255 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.2279939151921635, mean length: 83.0
2026-01-20 10:18:40,329 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.040855782913695, mean length: 66.0
2026-01-20 10:18:40,347 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.072287931727872, mean length: 72.0
2026-01-20 10:18:40,373 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.8011997146341585, mean length: 63.0
2026-01-20 10:18:40,417 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.446753686713299, mean length: 92.0
2026-01-20 10:18:40,498 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.741136840672148, mean length: 63.0
2026-01-20 10:18:40,521 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -6.136531299719736, mean length: 80.0
2026-01-20 10:18:40,643 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.747427571781441, mean length: 62.0
2026-01-20 10:18:40,671 : worker.worker : DEBUG : Episodes ended. n: 1, terminated: 1, truncated: 0, mean reward: -5.841378112324058, mean length: 57.0
